City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,brotton,54.5689,-0.9365,11.610000000000014,96,13,0.89,GB,1683842553
285,arauca,7.0847,-70.7591,31.980000000000018,66,75,1.03,CO,1683842553
286,guiuan,11.0333,125.7247,29.410000000000025,76,100,4.67,PH,1683842553
287,khark,29.2614,50.3306,27.870000000000005,60,42,2.26,IR,1683842554
288,luderitz,-26.6481,15.1594,16.400000000000034,73,100,10.51,NA,1683842556
289,reggane,26.7158,0.1714,34.07000000000005,12,32,4.03,DZ,1683842556
290,grand-bassam,5.2118,-3.7388,30.980000000000018,83,69,3.77,CI,1683842556
291,fenghua,29.6563,121.4064,16.939999999999998,72,100,1.0,CN,1683842562
292,fale old settlement,-9.3852,-171.2468,29.54000000000002,78,100,5.91,TK,1683842562
293,kashiwa,35.8544,139.9689,18.120000000000005,57,79,2.94,JP,1683842562
294,oranjemund,-28.55,16.4333,15.080000000000041,85,100,9.0,NA,1683842563
295,santa ana,33.7456,-117.8678,26.360000000000014,57,75,3.6,US,1683842037
296,dongola,19.1667,30.4833,34.52000000000004,11,41,2.91,SD,1683842563
297,kruisfontein,-34.0033,24.7314,15.439999999999998,79,100,7.87,ZA,1683842563
298,al kharijah,25.4514,30.5464,28.370000000000005,23,0,5.39,EG,1683842563
299,karkkila,60.5342,24.2098,9.990000000000009,58,82,2.02,FI,1683842563
300,usinsk,65.9939,57.5281,0.7000000000000455,90,100,5.19,RU,1683842564
301,caluula,11.9661,50.7569,29.890000000000043,78,100,4.43,SO,1683842564
302,kiunga,-6.1219,141.2906,25.400000000000034,99,99,0.43,PG,1683842564
303,malanje,-9.5402,16.341,17.660000000000025,59,4,0.11,AO,1683842564
304,necochea,-38.5473,-58.7368,11.939999999999998,61,39,3.49,AR,1683842564
305,zhaqsy,51.9083,67.3133,10.53000000000003,64,20,4.65,KZ,1683842564
306,tamanrasset,22.785,5.5228,26.950000000000045,15,0,3.09,DZ,1683842565
307,karukh,34.4811,62.5863,17.910000000000025,52,6,4.92,AF,1683842565
308,harduaganj,27.95,78.1667,30.610000000000014,11,3,0.8,IN,1683842565
309,gubkinskiy,64.434,76.5026,-10.70999999999998,93,37,3.7,RU,1683842565
310,gunjur,13.2019,-16.7339,25.04000000000002,88,0,5.66,GM,1683842565
311,kuzovatovo,53.5468,47.6866,10.980000000000018,65,100,2.83,RU,1683842566
312,ghanzi,-21.5667,21.7833,18.170000000000016,36,4,2.62,BW,1683842566
313,panama city beach,30.1766,-85.8055,29.900000000000034,70,89,1.79,US,1683842566
314,port saint john's,-31.6229,29.5448,21.660000000000025,76,100,4.81,ZA,1683842566
315,cabo san lucas,22.8909,-109.9124,31.340000000000032,32,15,5.7,MX,1683842402
316,yonan-up,37.9089,126.1611,14.57000000000005,66,100,1.51,KP,1683842566
317,christchurch,-43.5333,172.6333,13.450000000000045,82,75,2.06,NZ,1683842531
318,saint-francois,46.4154,3.9054,11.689999999999998,93,0,2.06,FR,1683842567
319,tazovsky,67.4667,78.7,-19.569999999999965,100,86,3.54,RU,1683842567
320,new norfolk,-42.7826,147.0587,10.950000000000045,72,100,0.89,AU,1683842567
321,ash shihaniyah,25.3686,51.2264,31.79000000000002,24,2,3.27,QA,1683842567
322,sanga-sanga,5.0725,119.7853,28.689999999999998,76,25,1.56,PH,1683842567
323,carlisle,40.2015,-77.1889,27.960000000000036,26,60,0.89,US,1683842470
324,san antonio de pale,-1.4014,5.6325,29.08000000000004,82,100,4.93,GQ,1683842510
325,puerto armuelles,8.2833,-82.8667,29.99000000000001,70,76,2.64,PA,1683842568
326,saint-pierre,-21.3393,55.4781,23.82000000000005,73,0,2.57,RE,1683842568
327,nema,57.5067,50.5011,7.460000000000036,78,0,1.85,RU,1683842568
328,cooma,-36.2333,149.1333,5.5400000000000205,75,14,0.71,AU,1683842568
329,fisterra,42.9049,-9.2629,15.300000000000011,76,4,7.81,ES,1683842568
330,shetpe,44.1667,52.1167,15.950000000000045,80,23,7.04,KZ,1683842568
331,elliot lake,46.3834,-82.6331,20.82000000000005,64,69,4.44,CA,1683842569
332,tongshan,34.1805,117.1571,14.460000000000036,65,24,1.52,CN,1683842413
333,luau,-10.7073,22.2247,16.650000000000034,44,2,2.07,AO,1683842569
334,morlaix,48.5833,-4.0,11.680000000000007,87,75,1.54,FR,1683842569
335,twon-brass,4.3151,6.2418,29.24000000000001,75,61,3.64,NG,1683842569
336,rio preto da eva,-2.6994,-59.6997,25.360000000000014,98,70,0.95,BR,1683842569
337,laem sing,12.4816,102.0738,30.980000000000018,100,33,1.74,TH,1683842570
338,nepomuceno,-21.2358,-45.2358,18.24000000000001,87,19,1.03,BR,1683842570
339,carazinho,-28.2839,-52.7864,13.689999999999998,77,99,3.13,BR,1683842471
340,kamloops,50.6665,-120.3192,25.30000000000001,27,20,2.06,CA,1683842300
341,maracas,-13.4411,-40.4308,22.970000000000027,64,85,1.13,BR,1683842521
342,la'ie,21.6477,-157.9253,27.980000000000018,71,29,4.02,US,1683842570
343,mtwara,-10.2667,40.1833,24.460000000000036,92,52,3.41,TZ,1683842570
344,medicine hat,50.0501,-110.6683,21.55000000000001,51,100,7.72,CA,1683842502
345,vadso,70.0744,29.7487,8.490000000000009,81,0,1.03,NO,1683842571
346,fada,9.5667,8.3,26.25,59,82,0.19,NG,1683842571
347,birao,10.2849,22.7882,31.110000000000014,47,98,1.39,CF,1683842571
348,mizdah,31.4451,12.9801,20.960000000000036,49,1,4.4,LY,1683842571
349,tura,25.5198,90.2201,23.640000000000043,73,28,1.82,IN,1683842571
350,pitimbu,-7.4706,-34.8086,28.33000000000004,76,73,4.28,BR,1683842572
351,leitchfield,37.48,-86.2939,24.140000000000043,86,100,2.68,US,1683842400
352,vernon,50.2581,-119.2691,26.340000000000032,20,77,1.54,CA,1683842399
353,lompoc,34.6391,-120.4579,23.610000000000014,70,75,9.26,US,1683842410
354,piraquara,-25.4417,-49.0633,18.160000000000025,63,20,3.6,BR,1683842572
355,thayetmyo,19.3167,95.1833,30.200000000000045,64,97,2.65,MM,1683842572
356,touros,-5.1989,-35.4608,28.83000000000004,74,96,7.91,BR,1683842451
357,damasak,13.0977,12.4952,30.980000000000018,13,50,3.56,NG,1683842573
358,san lawrenz,36.0553,14.204,17.590000000000032,83,40,5.44,MT,1683842573
359,laplace,30.0666,-90.4801,31.55000000000001,72,40,6.69,US,1683842573
360,tete,-16.1564,33.5867,19.05000000000001,88,0,0.0,MZ,1683842573
361,baillif,16.0202,-61.7463,28.720000000000027,71,100,4.27,GP,1683842573
362,charlottetown,46.2352,-63.1267,17.29000000000002,37,75,5.36,CA,1683842310
363,yung shue wan,22.2333,114.1167,25.260000000000048,78,100,0.89,HK,1683842574
364,soverato marina,38.685,16.5499,16.640000000000043,85,9,4.51,IT,1683842574
365,roslavl',53.9528,32.8639,8.03000000000003,87,17,2.24,RU,1683842574
366,hauterive,46.0901,3.4459,10.420000000000016,96,60,0.17,FR,1683842574
367,yaren,-0.5472,166.916,29.83000000000004,75,82,5.85,NR,1683842574
368,sur,22.5667,59.5289,32.32000000000005,49,0,4.68,OM,1683842574
369,codrington,-38.2667,141.9667,13.120000000000005,90,98,1.84,AU,1683842575
370,kencong,-8.2833,113.3667,25.610000000000014,92,87,1.72,ID,1683842575
371,assab,13.0092,42.7394,30.470000000000027,77,40,5.32,ER,1683842575
372,yelovo,57.0538,54.9207,7.710000000000036,71,45,2.72,RU,1683842575
373,lincoln city,44.9582,-124.0179,24.810000000000002,76,77,6.71,US,1683842575
374,zilair,52.2332,57.4392,7.78000000000003,76,99,3.12,RU,1683842575
375,bunia,1.5667,30.25,18.28000000000003,94,100,0.81,CD,1683842575
376,gizo,-8.103,156.8419,29.80000000000001,75,32,3.49,SB,1683842576
377,mahdia,35.5047,11.0622,18.970000000000027,91,100,3.12,TN,1683842576
378,chernyshevskiy,63.0128,112.4714,-1.3199999999999932,84,50,2.83,RU,1683842576
379,al jawf,29.5,38.75,27.5,12,0,6.47,SA,1683842576
380,ahmetli,38.5196,27.9387,14.560000000000002,80,100,1.59,TR,1683842576
381,inirida,3.8653,-67.9239,27.55000000000001,85,86,0.58,CO,1683842576
382,pandan,14.0453,124.1694,27.350000000000023,84,96,4.47,PH,1683842577
383,lautoka,-17.6167,177.4667,28.920000000000016,65,20,4.63,FJ,1683842577
384,brookings,44.3114,-96.7984,27.77000000000004,59,20,8.75,US,1683842503
385,afaahiti,-17.75,-149.2833,27.930000000000007,94,100,9.78,PF,1683842577
386,harstad,68.799,16.5293,7.75,100,100,7.6,NO,1683842577
387,raduzhnyy,62.0961,77.475,-5.839999999999975,74,33,4.16,RU,1683842577
388,humaita,-7.5061,-63.0208,25.310000000000002,96,100,0.91,BR,1683842578
389,taseyevo,57.2169,94.8978,5.730000000000018,60,90,0.9,RU,1683842578
390,mizhirah,16.8261,42.7333,31.910000000000025,62,4,3.09,SA,1683842578
391,pamekasan,-7.1568,113.4746,27.82000000000005,87,78,3.56,ID,1683842578
392,al wafrah,28.6392,47.9306,30.439999999999998,15,63,2.35,KW,1683842578
393,rindge,42.7512,-72.0098,26.610000000000014,22,40,3.6,US,1683842579
394,belyy yar,53.6039,91.3903,7.939999999999998,87,0,1.0,RU,1683842579
395,as sulayyil,20.4607,45.5779,30.140000000000043,16,11,4.11,SA,1683842579
396,krasnozerskoye,53.9828,79.2374,6.6299999999999955,91,44,3.32,RU,1683842579
397,khandyga,62.6667,135.6,2.6899999999999977,92,100,1.35,RU,1683842579
398,hell-ville,-13.4,48.2667,27.58000000000004,73,19,1.47,MG,1683842580
399,rio verde de mato grosso,-18.9181,-54.8442,23.910000000000025,85,100,2.25,BR,1683842580
400,mel'nikovo,56.5558,84.085,4.910000000000025,88,80,3.42,RU,1683842580
401,comodoro rivadavia,-45.8667,-67.5,18.920000000000016,42,0,2.57,AR,1683842580
402,ponnampet,12.15,75.9333,21.5,94,100,0.95,IN,1683842580
403,ghadamis,30.1337,9.5007,26.33000000000004,21,0,4.88,LY,1683842581
404,itoman,26.1247,127.6694,22.010000000000048,68,20,3.6,JP,1683842581
405,damghan,36.1683,54.348,21.5,37,39,1.11,IR,1683842581
406,stornoway,58.2093,-6.3865,9.980000000000018,91,75,6.17,GB,1683842581
407,bodaybo,57.8506,114.1933,0.040000000000020464,94,85,0.96,RU,1683842582
408,al ghayzah,16.2079,52.176,28.970000000000027,71,30,1.91,YE,1683842582
409,mount gambier,-37.8333,140.7667,12.53000000000003,91,86,1.62,AU,1683842584
410,queenstown,-31.8976,26.8753,13.020000000000039,87,82,1.89,ZA,1683842584
411,hazleton,40.9584,-75.9746,25.03000000000003,32,0,0.45,US,1683842320
412,san pedro,14.35,121.0167,28.920000000000016,79,20,2.06,PH,1683842585
413,ketchikan,55.3422,-131.6461,14.590000000000032,49,99,4.16,US,1683842585
414,dwarka,22.2394,68.9678,29.860000000000014,68,0,5.42,IN,1683842586
415,vinhais,41.8351,-7.005,8.379999999999995,81,0,2.36,PT,1683842591
416,praia da vitoria,38.7333,-27.0667,18.140000000000043,94,75,4.01,PT,1683842591
417,searcy,35.2506,-91.7363,23.0,97,100,2.24,US,1683842471
418,diamantino,-14.4086,-56.4461,25.350000000000023,68,78,1.41,BR,1683842592
419,tafuna,-14.3358,-170.72,28.960000000000036,77,12,3.91,AS,1683842593
420,tyukhtet,56.5389,89.3011,6.270000000000039,72,91,1.65,RU,1683842593
421,ancud,-41.8697,-73.8203,13.610000000000014,93,100,4.26,CL,1683842593
422,mangrol,21.1167,70.1167,30.410000000000025,58,0,4.9,IN,1683842594
423,tamiahua,21.2667,-97.45,31.439999999999998,69,1,6.27,MX,1683842594
424,rawson,-43.3002,-65.1023,19.150000000000034,41,4,3.4,AR,1683842436
425,uricani,45.3373,23.1524,7.28000000000003,86,100,1.85,RO,1683842595
426,burutu,5.3509,5.5076,28.28000000000003,84,70,2.98,NG,1683842595
427,la punta,-33.1837,-66.3127,17.650000000000034,60,77,2.34,AR,1683842595
428,ciudad lazaro cardenas,17.9583,-102.2,30.560000000000002,65,61,4.67,MX,1683842596
429,bela,25.9333,81.9833,28.980000000000018,12,0,0.92,IN,1683842597
430,bajitpur,24.2167,90.95,27.160000000000025,80,47,3.32,BD,1683842597
431,benghazi,32.1167,20.0667,19.360000000000014,86,4,6.01,LY,1683842429
432,piti village,13.4626,144.6933,30.610000000000014,85,36,3.12,GU,1683842599
433,yekaterinovka,52.0508,44.3451,8.939999999999998,94,100,4.7,RU,1683842599
434,conception bay south,47.4999,-52.9981,10.53000000000003,46,10,6.86,CA,1683842600
435,kangding,30.0513,101.9603,3.1000000000000227,94,99,0.8,CN,1683842600
436,sao vicente,-23.9631,-46.3919,24.32000000000005,49,75,2.57,BR,1683842601
437,nassjo,57.6531,14.6968,12.510000000000048,62,32,2.11,SE,1683842601
438,soto la marina,23.7667,-98.2167,35.48000000000002,52,0,8.28,MX,1683842601
439,sirte,31.2089,16.5887,19.060000000000002,84,0,2.28,LY,1683842601
440,tual,-5.6667,132.75,26.900000000000034,93,100,7.8,ID,1683842602
441,wau,7.7029,27.9953,27.79000000000002,58,79,2.19,SS,1683842602
442,seward,40.907,-97.0989,24.879999999999995,67,52,7.15,US,1683842308
443,callao,-12.0667,-77.15,25.29000000000002,68,100,7.72,PE,1683842602
444,san carlos de bariloche,-41.1456,-71.3082,13.860000000000014,54,40,8.75,AR,1683842338
445,mori,34.8333,137.9333,16.99000000000001,71,4,2.09,JP,1683842604
446,devils lake,48.1128,-98.8651,25.410000000000025,56,100,5.36,US,1683842605
447,sahibganj,25.25,87.65,27.78000000000003,53,43,1.2,IN,1683842605
448,ciudad sabinas hidalgo,26.5,-100.1667,35.98000000000002,37,3,5.55,MX,1683842605
449,marica,-22.9194,-42.8186,23.950000000000045,81,73,3.1,BR,1683842605
450,salahonda,2.1019,-78.7217,29.110000000000014,77,98,3.5,CO,1683842606
451,vorgashor,67.5833,63.95,-12.689999999999998,98,77,2.0,RU,1683842606
452,monte santo,-10.4378,-39.3328,26.810000000000002,59,78,1.81,BR,1683842607
453,nemuro,43.3236,145.575,5.400000000000034,76,4,3.52,JP,1683842607
454,kingisepp,59.3733,28.6134,9.689999999999998,57,100,1.97,RU,1683842459
455,pacific grove,36.6177,-121.9166,21.30000000000001,77,100,5.14,US,1683842609
456,mably,46.0862,4.0661,11.700000000000045,95,59,1.5,FR,1683842609
457,charters towers,-20.1,146.2667,19.439999999999998,82,0,5.31,AU,1683842610
458,butembo,0.15,29.2833,15.620000000000005,96,87,1.24,CD,1683842610
459,colonia,50.9333,6.95,14.870000000000005,90,75,1.54,DE,1683842404
460,kapa'a,22.0752,-159.319,26.99000000000001,72,87,2.24,US,1683842611
461,ta`u,-14.2336,-169.5144,28.82000000000005,77,25,4.77,AS,1683842611
462,weligama,5.9667,80.4167,27.629999999999995,90,100,4.58,LK,1683842612
463,puerto san jose,13.9256,-90.8244,32.33000000000004,60,10,5.31,GT,1683842612
464,homer,59.6425,-151.5483,11.580000000000041,64,60,2.21,US,1683842612
465,mahina,-17.5065,-149.489,28.870000000000005,74,75,3.09,PF,1683842613
466,gonabad,34.3529,58.6837,22.650000000000034,26,78,0.21,IR,1683842616
467,marsa alam,25.0757,34.8918,27.49000000000001,50,0,3.73,EG,1683842413
468,laojunmiao,39.8333,97.7333,11.5,19,47,4.36,CN,1683842618
469,xining,36.6167,101.7667,7.0,76,100,0.71,CN,1683842618
470,malindi,-3.2175,40.1191,26.090000000000032,88,83,4.75,KE,1683842619
471,tuzha,57.6062,47.936,8.460000000000036,85,11,1.47,RU,1683842619
472,tianshui,34.5439,105.6897,11.660000000000025,49,100,0.87,CN,1683842619
473,medvezh'yegorsk,62.9167,34.4667,10.370000000000005,61,11,2.27,RU,1683842620
474,ulaangom,49.9811,92.0667,10.470000000000027,65,93,0.28,MN,1683842620
475,blenheim,-41.516,173.9528,13.32000000000005,80,11,2.71,NZ,1683842620
476,xai-xai,-25.0519,33.6442,20.939999999999998,83,0,3.48,MZ,1683842620
477,grand falls-windsor,48.9332,-55.6649,12.390000000000043,39,62,0.89,CA,1683842621
478,namibe,-15.1961,12.1522,24.25,73,11,2.64,AO,1683842621
479,itigi,-5.7,34.4833,19.28000000000003,75,45,3.09,TZ,1683842621
480,codajas,-3.8367,-62.0569,24.220000000000027,99,100,0.39,BR,1683842621
481,tabas,33.5959,56.9244,26.900000000000034,21,95,2.18,IR,1683842621
482,oued fodda,36.185,1.533,22.810000000000002,28,0,2.57,DZ,1683842621
483,pathein,16.7833,94.7333,27.470000000000027,83,100,3.69,MM,1683842622
484,sao jose da coroa grande,-8.8978,-35.1478,26.79000000000002,77,24,4.62,BR,1683842622
485,cidreira,-30.1811,-50.2056,16.53000000000003,83,75,3.81,BR,1683842622
486,weno,7.4515,151.8468,29.660000000000025,77,65,2.71,FM,1683842622
487,berbera,10.4396,45.0143,30.57000000000005,77,45,0.65,SO,1683842622
488,vorkuta,67.5,64.0,-12.92999999999995,97,71,1.87,RU,1683842622
489,sao joao da barra,-21.6403,-41.0511,25.05000000000001,79,100,4.09,BR,1683842567
490,manipal,13.352,74.787,26.02000000000004,84,100,1.77,IN,1683842623
491,shahrud,36.4182,54.9763,19.25,42,89,2.92,IR,1683842623
492,zhelezinka,53.54,75.3072,9.860000000000014,51,40,3.86,KZ,1683842623
493,iskateley,67.6803,53.1512,1.4300000000000068,98,100,4.87,RU,1683842623
494,contamana,-7.3333,-75.0167,27.430000000000007,80,100,1.08,PE,1683842624
495,kailua-kona,19.6406,-155.9956,28.55000000000001,90,10,0.45,US,1683842624
496,tera,14.0078,0.7531,37.06,22,56,3.84,NE,1683842624
497,nadi,-17.8,177.4167,29.0,65,20,4.63,FJ,1683842624
498,zheleznodorozhnyy,55.7503,38.0042,13.230000000000018,85,71,2.2,RU,1683842624
499,robbah,33.2797,6.9098,30.80000000000001,23,51,6.4,DZ,1683842624
500,xucheng,20.35,110.1288,25.410000000000025,90,100,5.41,CN,1683842630
501,lagoa,39.05,-27.9833,17.120000000000005,91,23,4.63,PT,1683842630
502,okhotsk,59.3833,143.3,1.910000000000025,87,100,1.01,RU,1683842630
503,kuta,-8.7233,115.1723,27.970000000000027,88,75,6.26,ID,1683842460
504,tarapur,19.85,72.7,29.930000000000007,70,96,1.94,IN,1683842630
505,bereket,39.2446,55.5154,23.980000000000018,41,0,3.37,TM,1683842630
506,inarajan village,13.2736,144.7484,30.660000000000025,91,15,2.99,GU,1683842631
507,fukuecho,32.6881,128.8419,19.340000000000032,77,68,3.28,JP,1683842631
508,jean-rabel,19.8533,-73.1917,29.060000000000002,70,36,4.16,HT,1683842631
509,ilebo,-4.3167,20.5833,25.52000000000004,69,63,0.26,CD,1683842631
510,agde,43.3108,3.4758,16.920000000000016,61,0,5.66,FR,1683842632
511,molteno,-31.3968,26.3625,11.950000000000045,50,100,0.62,ZA,1683842632
512,santa ana de yacuma,-13.75,-65.4333,29.970000000000027,65,40,2.06,BO,1683842632
513,lazaro cardenas,17.9583,-102.2,30.560000000000002,65,61,4.67,MX,1683842632
514,dingtao,35.0683,115.5625,15.080000000000041,57,39,3.25,CN,1683842637
515,ixmiquilpan,20.4833,-99.2333,31.970000000000027,10,6,5.93,MX,1683842637
516,dudinka,69.4058,86.1778,-15.319999999999993,98,46,5.88,RU,1683842638
517,chandbali,20.7833,86.7667,28.32000000000005,86,100,2.1,IN,1683842638
518,petrolina,-9.3986,-40.5008,31.03000000000003,54,20,1.54,BR,1683842638
519,nikolayevsk-on-amure,53.1406,140.73,7.720000000000027,58,8,1.38,RU,1683842362
520,tofol,5.3248,163.0078,29.879999999999995,89,75,1.54,FM,1683842639
521,fredericksburg,38.3032,-77.4605,29.620000000000005,50,0,3.13,US,1683842584
522,villa luvianos,18.9167,-100.4,33.28000000000003,18,21,3.1,MX,1683842639
523,whittlesey,52.558,-0.1302,12.330000000000041,87,52,3.13,GB,1683842639
524,zaozersk,69.4005,32.4476,3.32000000000005,100,100,2.2,RU,1683842639
525,malango,-2.9627,119.9001,21.08000000000004,98,100,0.84,ID,1683842644
526,sovetskiy,61.3614,63.5842,1.490000000000009,65,24,2.26,RU,1683842645
527,mirpur sakro,24.5474,67.6277,28.850000000000023,69,0,6.88,PK,1683842645
528,choibalsan,48.0667,114.5,8.310000000000002,33,100,8.8,MN,1683842646
529,fort st. john,56.2499,-120.8529,20.939999999999998,32,75,2.06,CA,1683842401
530,duiwelskloof,-23.6934,30.14,17.560000000000002,52,0,2.43,ZA,1683842646
531,khomeyn,33.6423,50.0789,16.620000000000005,27,44,2.57,IR,1683842647
532,akjoujt,19.6969,-14.4164,32.58000000000004,25,62,9.17,MR,1683842647
533,miranda,3.2499,-76.2281,29.07000000000005,80,60,0.72,CO,1683842647
534,laukaa,58.7372,29.8453,9.980000000000018,57,92,1.64,RU,1683842647
535,kavaratti,10.5669,72.642,30.189999999999998,72,100,2.29,IN,1683842648
536,grenaa,56.4158,10.8783,12.439999999999998,91,12,5.12,DK,1683842648
537,strezhevoy,60.7333,77.5889,-2.919999999999959,72,13,4.14,RU,1683842649
538,merizo village,13.2658,144.6691,30.430000000000007,91,18,2.99,GU,1683842649
539,bandon,51.7469,-8.7425,12.770000000000039,86,20,8.03,IE,1683842649
540,fallon,39.4735,-118.7774,23.930000000000007,23,40,5.66,US,1683842650
541,adrar,20.5022,-10.0711,32.920000000000016,11,53,4.47,MR,1683842650
542,thunder bay,48.4001,-89.3168,27.950000000000045,39,20,16.98,CA,1683842651
543,kotido,2.9806,34.1331,23.100000000000023,59,64,4.75,UG,1683842651
544,ha giang,22.8333,104.9833,23.510000000000048,93,100,0.95,VN,1683842652
545,shiyan,32.6475,110.7781,14.939999999999998,82,80,2.24,CN,1683842426
546,haimen,23.1935,116.6142,21.939999999999998,85,89,3.78,CN,1683842652
547,hirara,24.8,125.2833,21.920000000000016,77,72,2.57,JP,1683842652
548,uturoa,-16.7333,-151.4333,26.0,87,100,7.47,PF,1683842652
549,waren,53.5167,12.6833,13.79000000000002,72,99,4.42,DE,1683842653
550,molde,62.7375,7.1591,11.950000000000045,87,100,3.6,NO,1683842653
551,ternate,0.8,127.4,28.840000000000032,77,78,1.43,ID,1683842653
552,puerto leguizamo,-0.1934,-74.7819,28.200000000000045,79,93,0.23,CO,1683842654
553,gemena,3.25,19.7667,24.439999999999998,80,88,0.66,CD,1683842654
554,medina de pomar,42.9294,-3.488,9.54000000000002,84,79,2.53,ES,1683842654
555,kardzhali,41.65,25.3667,8.560000000000002,81,100,1.84,BG,1683842655
556,sinop,41.7711,34.8709,7.550000000000011,93,89,2.19,TR,1683842665
557,al artawiyah,26.5053,45.3444,29.74000000000001,20,36,7.19,SA,1683842665
558,yangchun,22.1667,111.7833,23.260000000000048,98,100,1.65,CN,1683842666
559,vicente guerrero,19.1194,-98.1708,24.660000000000025,37,72,5.4,MX,1683842666
560,anadyr,64.75,177.4833,5.28000000000003,65,0,1.0,RU,1683842666
561,lebu,-37.6167,-73.65,14.230000000000018,95,96,2.73,CL,1683842667
562,timimoun,29.2639,0.231,35.210000000000036,10,0,0.51,DZ,1683842667
563,bucerias,20.75,-105.3333,30.99000000000001,62,0,6.17,MX,1683842668
564,arno,60.1167,18.6333,8.890000000000043,61,61,4.09,SE,1683842668
565,tahe,52.3333,124.7333,14.410000000000025,42,100,1.44,CN,1683842669
566,contai,21.7786,87.7536,28.5,84,99,3.14,IN,1683842670
567,la mira,18.035,-102.3266,30.610000000000014,65,46,4.4,MX,1683842670
568,blagoveshchenka,52.8333,79.8667,8.700000000000045,80,45,3.07,RU,1683842671
